Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
6 June 2022	riafan.ru	https://riafan.ru/23475215-rosgvardeitsi_unichtozhili_shest_natsionalistov_iz_krakena_pod_har_kovom	росгвардейцы уничтожили шесть националистов из  кракена  под харьковом	True	434972	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	vz.ru	https://vz.ru/news/2022/3/4/1147044.html	взгляд   минобороны  отступающие националисты уничтожают социальную инфраструктуру донбасса    новости дня	True	170682	(?=.*).*	(уничтож)	(наци|националист)
7 March 2022	vz.ru	https://vz.ru/news/2022/3/11/1148053.html	взгляд   беспилотник вкс россии уничтожил укрепленный опорный пункт украинских националистов     новости дня	True	170782	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	riafan.ru	https://riafan.ru/23157313-minoboroni_artilleriya_vs_rf_v_techenie_dnya_unichtozhila_bolee_200_ukrainskih_natsionalistov	минобороны  артиллерия вс рф в течение дня уничтожила более     украинских националистов	True	438858	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	riafan.ru	https://riafan.ru/23157945-aviatsiya_vks_rf_za_noch_unichtozhila_bolee_120_ukrainskih_natsionalistov	авиация вкс рф за ночь уничтожила более     украинских националистов	True	415363	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	riafan.ru	https://riafan.ru/23162621-minoboroni_artilleriya_vs_rf_za_sutki_unichtozhila_do_230_ukrainskih_natsionalistov	минобороны  артиллерия вс рф за сутки уничтожила до     украинских националистов	True	414907	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	riafan.ru	https://riafan.ru/23163565-vs_rf_unichtozhili_za_sutki_pochti_200_ukrainskih_natsionalistov	вс рф уничтожили за сутки почти     украинских националистов	True	416401	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	riafan.ru	https://riafan.ru/23167002-natsistskaya_diktatura_v_kieve_unichtozhaet_vseh_inakomislyaschih_elena_panina_o_zaderzhanii_shariya	нацистская диктатура в киеве уничтожает всех инакомыслящих  елена панина о задержании шария	True	423251	(?=.*).*	(уничтож)	(наци|националист)
27 June 2022	trud.ru	https://www.trud.ru/article/28-06-2022/1417613_vks_rossii_unichtozhili_v_xarkove_neonatsistov_iz_azova_i_naemnikov.html	вкс россии уничтожили в харькове неонацистов из  азова  и наемников	True	273961	(?=.*).*	(уничтож)	(наци|националист)
11 July 2022	trud.ru	https://www.trud.ru/article/11-07-2022/1418065_vks_rossii_unichtozhili_v_xarkove_boevikov-neonatsistov_i_inostrannyx_naemnikov.html	вкс россии уничтожили в харькове боевиков неонацистов и иностранных наемников	True	273805	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	lenta.ru	https://lenta.ru/news/2022/05/07/minoborony/	минобороны россии заявило об уничтожении до     националистов	True	274819	(?=.*).*	(уничтож)	(наци|националист)
27 June 2022	pda.kp.ru	https://pda.kp.ru/daily/27412/4610468/	герои спецоперации  z   старший сержант пятин на подбитом танке выиграл дуэль и уничтожил взвод националистов	True	334572	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	piter.tv	https://piter.tv/event/Rossijskij_istrebitel_Su_34_unichtozhil_voennij_obekt_ukrainskih_nacionalistov_/	российский истребитель су    уничтожил военный объект украинских националистов	True	40293	(?=.*).*	(уничтож)	(наци|националист)
20 June 2022	piter.tv	https://piter.tv/event/VS_Rossii_unichtozhili_bolee_780_ukrainskih_nacionalistov/	вс россии уничтожили более     украинских националистов	True	28042	(?=.*).*	(уничтож)	(наци|националист)
25 July 2022	mk.ru	https://www.mk.ru/politics/2022/07/30/voyska-rossii-unichtozhili-bolee-30-nacionalistov-krakena-v-kharkovskoy-oblasti.html	войска россии уничтожили более    националистов  кракена  в харьковской области	True	149514	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	riafan.ru	https://riafan.ru/23188844-analitik_nasonov_soobschil_o_veroyatnom_samounichtozhenii_natsionalistov_v_azovstali	аналитик насонов сообщил о вероятном самоуничтожении националистов в  азовстали	True	414851	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	riafan.ru	https://riafan.ru/23190044-minoboroni_rf_rossiiskie_voennie_v_techenie_dnya_unichtozhili_do_400_ukrainskih_natsionalistov	минобороны рф  российские военные в течение дня уничтожили до     украинских националистов	True	416358	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	riafan.ru	https://riafan.ru/23190959-arabskii_politik_abu_sharif_ssha_rukami_ukrainskih_neonatsistov_hotyat_unichtozhit_rossiyu	арабский политик абу шариф  сша руками украинских неонацистов хотят уничтожить россию	True	424047	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	riafan.ru	https://riafan.ru/23192177-minoboroni_rf_rossiiskie_voiska_za_noch_unichtozhili_bolee_280_ukrainskih_natsionalistov	минобороны рф  российские войска за ночь уничтожили более     украинских националистов	True	426723	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	riafan.ru	https://riafan.ru/23194013-vks_rf_visokotochnimi_raketami_unichtozhili_za_sutki_bolee_320_ukrainskih_natsionalistov	вкс рф высокоточными ракетами уничтожили за сутки более     украинских националистов	True	403935	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	riafan.ru	https://riafan.ru/23246600-vks_rf_v_techenie_dnya_unichtozhili_do_90_ukrainskih_natsionalistov	вкс рф в течение дня уничтожили до    украинских националистов	True	403598	(?=.*).*	(уничтож)	(наци|националист)
16 May 2022	riafan.ru	https://riafan.ru/23260401-minoboroni_ekipazhi_vks_rf_za_sutki_unichtozhili_bolee_360_ukrainskih_natsionalistov	минобороны  экипажи вкс рф за сутки уничтожили более     украинских националистов	True	427089	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/202252351-wPHN4.html	стена огня  как российские рсзо уничтожают позиции украинских националистов	True	484157	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022542025-2jvFJ.html	мо рф  российская авиация сбила шесть бпла и уничтожила до     украинских националистов	True	476621	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225101954-oIUlp.html	мо  ракетные войска и артиллерия рф уничтожили более     националистов	True	481718	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225121042-reEXg.html	в мо рф заявили об уничтожении более     украинских националистов высокоточными ракетами вкс	True	476108	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022514202-MXkYw.html	мо  авиация рф уничтожила до    националистов и вывела из строя    единиц военной техники всу	True	475988	(?=.*).*	(уничтож)	(наци|националист)
16 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022517128-lMACg.html	в мо рф заявили об уничтожении более     украинских националистов высокоточными ракетами вкс	True	486656	(?=.*).*	(уничтож)	(наци|националист)
16 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225181054-6mpQd.html	оперативно тактическая и армейская авиация уничтожила еще более     украинских националистов	True	486308	(?=.*).*	(уничтож)	(наци|националист)
16 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225191047-E10nM.html	оперативно тактическая и армейская авиация уничтожила более     украинских националистов	True	486721	(?=.*).*	(уничтож)	(наци|националист)
16 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225211126-wmZjz.html	вкс рф уничтожили у одессы предназначенные для украинских националистов хранилища с топливом	True	483028	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225231059-xkcaE.html	оперативно тактическая и армейская авиация уничтожила более     украинских националистов за сутки	True	483783	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225241028-ZjXXE.html	оперативно тактическая и армейская авиация уничтожила более     украинских националистов за сутки	True	485875	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225261123-jokdU.html	оперативно тактическая и армейская авиация уничтожила более     украинских националистов за сутки	True	486965	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	regnum.ru	https://regnum.ru/news/3548832.html	пушилин заявил  что денацификация не ограничивается уничтожением нацистов	True	376715	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	regnum.ru	https://regnum.ru/news/polit/3550165.html	народная милиция днр  за сутки уничтожено    украинских нациста     сдались	True	357014	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	regnum.ru	https://regnum.ru/news/polit/3552663.html	ракетами берегового комплекса  бастион  уничтожен штаб укронацистов   мо рф	True	358985	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	regnum.ru	https://regnum.ru/news/polit/3553510.html	история борьбы против бандеровцев  уничтожен лидер украинских националистов	True	360486	(?=.*).*	(уничтож)	(наци|националист)
4 April 2022	regnum.ru	https://regnum.ru/news/3556073.html	украинские нацисты готовились в марте уничтожить донбасс   небензя	True	356999	(?=.*).*	(уничтож)	(наци|националист)
4 April 2022	regnum.ru	https://regnum.ru/news/polit/3555346.html	военнослужащие днр уничтожили ещё    украинских националистов	True	373702	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220506/dnr-1787298224.html	силы днр с начала суток уничтожили    украинских националистов	True	206984	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220506/natsionalisty-1787147222.html	российская артиллерия уничтожила до     украинских националистов	True	206792	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220506/stagnatsiya-1787320534.html	день    й  вкс россии уничтожили новые объекты всу  переговоры в стагнации	True	206007	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220507/aviatsiya-1787429816.html	российская авиация уничтожила до     украинских националистов	True	205074	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220507/donbass-1787362994.html	силы днр за прошедшие сутки уничтожили    украинских националистов	True	208509	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220508/donbass-1787481238.html	силы лнр за прошедшие сутки уничтожили шесть украинских националистов	True	217659	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	ria.ru	https://ria.ru/20220508/natsionalisty-1787546638.html	минобороны заявило об уничтожении около     националистов на украине	True	206320	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	ria.ru	https://ria.ru/20220509/dnr-1787605455.html	народная милиция днр уничтожила    националистов за сутки	True	218766	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	ria.ru	https://ria.ru/20220509/natsionalisty-1787629955.html	вс россии уничтожили до     украинских националистов	True	218812	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	ria.ru	https://ria.ru/20220511/dnr-1787992498.html	силы днр за сутки уничтожили    украинских националистов	True	225557	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	ria.ru	https://ria.ru/20220512/dnr-1788211512.html	силы днр за сутки уничтожили    украинских националиста	True	206637	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	ria.ru	https://ria.ru/20220512/ukraina-1788063470.html	вс россии за сутки уничтожили более     украинских националистов	True	206772	(?=.*).*	(уничтож)	(наци|националист)
9 May 2022	ria.ru	https://ria.ru/20220513/dnr-1788428975.html	силы днр за сутки уничтожили    украинских националистов	True	205114	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	life.ru	https://life.ru/p/1476853	повелитель неба  появилось видео уничтожения военного объекта украинских националистов с российского су	True	62328	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	life.ru	https://life.ru/p/1489477	нацист  убийца и поэт  в мариуполе уничтожен один из самых жестоких карателей всу   сергей шпрот скальд	True	64786	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	military.pravda.ru	https://military.pravda.ru/news/1687557-minoborony/	минобороны рф  на украине уничтожены основные группировки националистов	True	63087	(?=.*).*	(уничтож)	(наци|националист)
7 March 2022	military.pravda.ru	https://military.pravda.ru/news/1689421-ukraina_rf_nacionalisty_bespilotnik/	опорный пункт националистов уничтожен российским беспилотником  заявили в минобороны	True	50127	(?=.*).*	(уничтож)	(наци|националист)
4 April 2022	military.pravda.ru	https://military.pravda.ru/news/1696024-ukraina_nacionalisty_mariupol/	украинские националисты уничтожают суда в порту мариуполя	True	48881	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	rg.ru	https://rg.ru/2022/05/02/minoborony-unichtozheno-26-edinic-bronetehniki-vsu-i-do-160-nacionalistov.html	минобороны  уничтожено    единиц бронетехники всу и до     националистов	True	159361	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	rg.ru	https://rg.ru/2022/05/05/kak-rossijskie-artilleristy-unichtozhaiut-ognevye-tochki-ukrainskih-nacionalistov.html	как российские артиллеристы уничтожают огневые точки украинских националистов	True	160038	(?=.*).*	(уничтож)	(наци|националист)
16 May 2022	rg.ru	https://rg.ru/2022/05/17/specnazovcy-unichtozhili-10-nacionalistov-i-boevuiu-tehniku.html	спецназовцы уничтожили в харьковской области    националистов и боевую технику	True	159425	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	riafan.ru	https://riafan.ru/23457060-vks_rf_unichtozhili_esche_odin_sklad_vooruzheniya_vsu_i_bolee_350_ukrainskih_natsionalistov	вкс рф уничтожили еще один склад вооружения всу и более     украинских националистов	True	438961	(?=.*).*	(уничтож)	(наци|националист)
27 June 2022	vesti.ru	https://www.vesti.ru/article/2824329	рядовой уничтожил группу нацистов  прятавшихся за горящим автомобилем	True	89764	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	rg.ru	https://rg.ru/2022/04/02/udar-iskanderom-po-shtabu-oborony-v-harkove-unichtozheny-100-nacionalistov-i-naemnikov.html	удар  искандером  по штабу обороны в харькове  уничтожены     националистов и наемников	True	158780	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	rg.ru	https://rg.ru/2022/04/21/v-mo-rf-soobshchili-ob-unichtozhenii-120-nacionalistov-i-30-edinic-tehniki-vsu.html	в мо рф сообщили об уничтожении     националистов и    единиц техники всу	True	159745	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	ria.ru	https://ria.ru/20220527/dnr-1791050739.html	народная милиция днр за сутки уничтожила    украинских националистов	True	228111	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	ria.ru	https://ria.ru/20220527/dnr-1791297425.html	силы днр уничтожили    украинских националистов с начала суток	True	230961	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	ria.ru	https://ria.ru/20220527/ukraina-1791066834.html	российская авиация за сутки уничтожила более     украинских националистов	True	227595	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	ria.ru	https://ria.ru/20220528/dnr-1791456168.html	силы днр уничтожили    украинских националистов	True	227447	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	ria.ru	https://ria.ru/20220529/dnr-1791515613.html	в днр заявили об уничтожении    украинских националистов за сутки	True	221828	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	ria.ru	https://ria.ru/20220529/obstrel-1791594693.html	за сутки уничтожили    украинских националиста	True	226059	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220531/dnr-1792181328.html	силы днр уничтожили до    украинских националистов	True	239396	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220531/natsionalisty-1791963887.html	российская авиация уничтожила до     украинских националистов в днр	True	239191	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220531/spetsoperatsiya-1792216027.html	день    й спецоперации  за сутки уничтожены около     националистов	True	230737	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220601/natsionalisty-1792284284.html	российская авиация уничтожила более     украинских националистов за сутки	True	238874	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220602/spetsoperatsiya-1792578068.html	российская авиация уничтожила до     украинских националистов	True	224961	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220603/minoborony-1792835006.html	вкс россии уничтожили более     украинских националистов	True	233681	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220604/dnr-1793184021.html	силы россии и днр уничтожили порядка    украинских националистов за сутки	True	237041	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	ria.ru	https://ria.ru/20220605/aviatsiya-1793253342.html	российская авиация уничтожила более     украинских националистов	True	232165	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	ria.ru	https://ria.ru/20220606/minoborony-1793398240.html	вс россии за сутки уничтожили более     украинских националистов	True	235327	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	ria.ru	https://ria.ru/20220608/natsionalisty-1793926462.html	вс россии уничтожили более     украинских националистов в запорожье	True	224977	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	ria.ru	https://ria.ru/20220609/natsionalisty-1794198734.html	вс россии уничтожили более     украинских националистов за сутки	True	237591	(?=.*).*	(уничтож)	(наци|националист)
21 February 2022	iz.ru	https://iz.ru/1296978/2022-02-25/mo-zaiavilo-ob-unichtozhenii-bolee-200-ukrainskikh-natcionalistov-u-aerodroma-gostomel	мо заявило об уничтожении более     украинских националистов у аэродрома гостомель	True	129620	(?=.*).*	(уничтож)	(наци|националист)
7 March 2022	ren.tv	https://ren.tv/news/v-mire/949623-bespilotnik-rf-unichtozhil-opornyi-punkt-natsionalistov-ukrainy	кадры уничтожения беспилотником вс рф опорного пункта националистов	True	50090	(?=.*).*	(уничтож)	(наци|националист)
4 April 2022	uralpress.ru	https://uralpress.ru/news/obshchestvo/vooruzhennye-sily-rf-unichtozhili-shtab-i-mesto-bazirovaniya-nacionalisticheskogo	вооруженные силы рф уничтожили штаб и место базирования националистического батальона  днепр	True	69939	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	aif.ru	https://aif.ru/incidents/v_minoborony_rf_zayavili_ob_unichtozhenii_osnovnyh_gruppirovok_nacionalistov	в минобороны рф заявили об уничтожении основных группировок националистов	True	174952	(?=.*).*	(уничтож)	(наци|националист)
4 July 2022	ria.ru	https://ria.ru/20220710/kadyrov-1801559288.html	кадыров  союзные силы на украине уничтожают более ста националистов за бой	True	233417	(?=.*).*	(уничтож)	(наци|националист)
25 July 2022	ria.ru	https://ria.ru/20220726/spetsoperatsiya-1804957412.html	росгвардия сообщила об участии в уничтожении     националистов на украине	True	235614	(?=.*).*	(уничтож)	(наци|националист)
25 July 2022	ria.ru	https://ria.ru/20220730/ukraina-1806047704.html	искандеры  уничтожили более    нацистов  кракена  в харьковской области	True	235992	(?=.*).*	(уничтож)	(наци|националист)
14 March 2022	rusprav.tv	https://rusprav.tv/proekt-unichtozheniya-pravoslaviya-fanar-vatikan-i-ukronacisty-protiv-duxovnogo-edinstva-svyatoj-rusi-125746/	проект уничтожения православия  фанар  ватикан и укронацисты против духовного единства святой руси	True	80739	(?=.*).*	(уничтож)	(наци|националист)
4 April 2022	rusprav.tv	https://rusprav.tv/ukrainskie-nacionalisty-unichtozhayut-inostrannye-suda-v-portu-mariupolya-126285/	украинские националисты уничтожают иностранные суда в порту мариуполя	True	50926	(?=.*).*	(уничтож)	(наци|националист)
21 March 2022	anna-news.info	https://anna-news.info/rossijskij-spetsnaz-v-ozhestochennom-protivostoyanii-unichtozhil-bolee-300-natsionalistov-itogi-dnya-23-03-2022/	российский спецназ в ожесточенном противостоянии уничтожил более     националистов	True	48904	(?=.*).*	(уничтож)	(наци|националист)
4 April 2022	anna-news.info	https://anna-news.info/unichtozhena-razvedgruppa-natsionalistov-v-kievskoj-oblasti-v-herson-vozvrashhaetsya-mirnaya-zhizn-itogi-dnya-04-04-2022/	уничтожена разведгруппа националистов в киевской области  в херсон возвращается мирная жизнь	True	43467	(?=.*).*	(уничтож)	(наци|националист)
11 April 2022	rt.com	https://russian.rt.com/ussr/news/990044-dnr-ukraina-nacionalisty	в днр заявили об уничтожении    украинских националистов за сутки	True	248852	(?=.*).*	(уничтож)	(наци|националист)
11 April 2022	rt.com	https://russian.rt.com/ussr/news/991080-unichtozhenie-ukraina-rosgvardiya	в росгвардии заявили об уничтожении группы украинских националистов с вертолётов	True	248525	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	rt.com	https://russian.rt.com/ussr/news/993671-raketnye-udary-po-zhivoi-sile	минобороны россии  в результате ударов по объектам всу уничтожены до     националистов	True	254718	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	rt.com	https://russian.rt.com/ussr/news/994137-vs-rossii-ukraina-rakety	вс россии высокоточными ракетами уничтожили до двух рот националистов на украине	True	251110	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	rt.com	https://russian.rt.com/ussr/news/994254-minobrony-nacionalis-rossiya	минобороны  вс россии уничтожили укрепрайон националистов в херсонской области	True	252237	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	rt.com	https://russian.rt.com/ussr/news/994344-dnr-nacionalisty-unichtozhenie	в днр сообщили об уничтожении    украинских националистов за сутки	True	250433	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	rt.com	https://russian.rt.com/ussr/news/997515-dnr-narodnaya-miliciya	в днр заявили об уничтожении    украинских националистов с начала суток	True	245356	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	regnum.ru	https://regnum.ru/news/3572503.html	силы днр за сутки уничтожили    украинских националистов	True	392046	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	regnum.ru	https://regnum.ru/news/3573413.html	силы днр уничтожили    украинских националистов за сутки	True	388430	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	regnum.ru	https://regnum.ru/news/polit/3573285.html	военные вс рф уничтожили в херсонской области укрепрайон нацистов в школе	True	377455	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	regnum.ru	https://regnum.ru/news/accidents/3574478.html	силы лнр за сутки уничтожили    украинских националистов	True	392395	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	regnum.ru	https://regnum.ru/news/3576173.html	патрушев  цель операции на украине   уничтожение плацдарма нацизма	True	394132	(?=.*).*	(уничтож)	(наци|националист)
25 April 2022	regnum.ru	https://regnum.ru/news/3576248.html	ракетными ударами уничтожены четыре склада боеприпасов укронацистов	True	394111	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	runews24.ru	https://runews24.ru/politics/29/03/2022/673d54s7cf9465a1018263a8c56f6747	глава днр пушилин  денацификация не должна ограничиваться уничтожением нацистов	True	467644	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	runews24.ru	https://runews24.ru/politics/02/04/2022/673d54s8b70c3c6b107bfe3ef1a5b3cc	минобороны рф  в харькове уничтожено более     националистов и наёмников	True	466097	(?=.*).*	(уничтож)	(наци|националист)
11 April 2022	iz.ru	https://iz.ru/1319108/2022-04-11/zhitelnitca-mariupolia-rasskazala-izvestiiam-o-namerennom-unichtozhenii-goroda-natcionalistami	жительница мариуполя рассказала  известиям  о намеренном уничтожении города националистами	True	132742	(?=.*).*	(уничтож)	(наци|националист)
11 April 2022	iz.ru	https://iz.ru/1321518/2022-04-16/vertolety-rosgvardii-unichtozhili-gruppu-natcionalistov-i-tekhniku-vsu	вертолеты росгвардии уничтожили группу националистов и технику всу	True	131336	(?=.*).*	(уничтож)	(наци|националист)
18 April 2022	iz.ru	https://iz.ru/1322225/2022-04-18/sily-dnr-za-sutki-unichtozhili-49-ukrainskikh-natcionalistov	силы днр за сутки уничтожили    украинских националистов	True	133031	(?=.*).*	(уничтож)	(наци|националист)
2 May 2022	iz.ru	https://iz.ru/1329649/2022-05-03/v-dnr-soobshchili-ob-unichtozhenii-28-ukrainskikh-natcionalistov-za-sutki	в днр сообщили об уничтожении    украинских националистов за сутки	True	129095	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	news.mail.ru	https://news.mail.ru/incident/50674102/	в днр заявили об уничтожении    украинских националистов за сутки	True	497033	(?=.*).*	(уничтож)	(наци|националист)
11 April 2022	news.mail.ru	https://news.mail.ru/incident/50857014/	подразделения днр за сутки уничтожили    украинских националистов	True	498071	(?=.*).*	(уничтож)	(наци|националист)
23 May 2022	mk.ru	https://www.mk.ru/politics/2022/05/29/dnr-za-sutki-unichtozheny-43-ukrainskikh-nacionalista.html	днр  за сутки уничтожены    украинских националиста	True	144229	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	mk.ru	https://www.mk.ru/politics/2022/06/04/rossiyskaya-aviaciya-unichtozhila-bolee-400-ukrainskikh-nacionalistov-i-ikh-tekhniku.html	российская авиация уничтожила более     украинских националистов и их технику	True	150240	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	deita.ru	https://deita.ru/article/513651	рамзан кадыров призвал  уничтожать нациков  вместо переговоров с украиной	True	63800	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	fedpress.ru	https://fedpress.ru/news/77/policy/2948763	депутат цунаева о спецоперации на украине   цель   уничтожить поклонение нацистам    москва	True	446302	(?=.*).*	(уничтож)	(наци|националист)
28 February 2022	fedpress.ru	https://fedpress.ru/news/ukraine/policy/2950258	под мариуполем националисты уничтожили церковь   украина	True	446320	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	fedpress.ru	https://fedpress.ru/news/77/society/2955687	вс рф уничтожили более     наемников и националистов в харькове   москва	True	447962	(?=.*).*	(уничтож)	(наци|националист)
28 March 2022	fedpress.ru	https://fedpress.ru/news/77/society/2955687	российские военные уничтожили более     наемников и националистов в харькове   москва	True	447963	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	rt.com	https://russian.rt.com/ussr/news/1010438-lnr-nacionalist-unichtozhenie	в лнр заявили об уничтожении    украинских националистов за сутки	True	249095	(?=.*).*	(уничтож)	(наци|националист)
30 May 2022	rt.com	https://russian.rt.com/ussr/news/1011670-dnr-voennyi-ukraina	в днр заявили об уничтожении до    украинских националистов за сутки	True	253371	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	rt.com	https://russian.rt.com/ussr/news/1011985-rosgvardiya-kraken-harkovskaya-oblast	росгвардия уничтожила шесть националистов из  кракена  в харьковской области	True	252885	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	rt.com	https://russian.rt.com/ussr/news/1012066-voennye-ukraina-likvidaciya	в днр заявили об уничтожении более    украинских националистов за сутки	True	255169	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	rt.com	https://russian.rt.com/ussr/article/1012522-mariupol-podzhog-zerno	намеренно совершили поджог   в минобороны рф заявили об уничтожении украинскими националистами    тысяч тонн зерна	True	248500	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	rt.com	https://russian.rt.com/ussr/news/1012231-aviaciya-rossiya-nacionalisty	российская авиация уничтожила более     украинских националистов	True	254034	(?=.*).*	(уничтож)	(наци|националист)
6 June 2022	rt.com	https://russian.rt.com/science/article/1012918-nacisty-unichtozhenie-lidice	пример бесчеловечной слепой жестокости   как нацисты уничтожили чехословацкий посёлок лидице	True	254214	(?=.*).*	(уничтож)	(наци|националист)
13 June 2022	rt.com	https://russian.rt.com/ussr/article/1014302-minoborony-rossiya-vsu-tehnika	доставлена для группировки националистов  в мо рф заявили об уничтожении большого количества военной техники украины	True	246059	(?=.*).*	(уничтож)	(наци|националист)
13 June 2022	rt.com	https://russian.rt.com/ussr/news/1016186-aviaciya-rossiya-ukraina	российская авиация уничтожила за сутки более     националистов на украине	True	252609	(?=.*).*	(уничтож)	(наци|националист)
