Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
4 April 2022	bloknot.ru	https://bloknot.ru/obshhestvo/zagnali-mirny-h-v-tserkov-i-zaminirovali-zhiteli-donbassa-rasskazali-o-zverstvah-ukrainskih-natsbatal-onov-910575.html	загнали мирных в церковь и заминировали   жители донбасса рассказали о зверствах украинских нацбатальонов	True	5794	(?=.*).*	(зверств)	()
14 March 2022	rg.ru	https://rg.ru/2022/03/20/opublikovany-novye-svidetelstva-bezhencev-o-zverstvah-nacistov-v-mariupole.html	опубликованы новые свидетельства беженцев о зверствах нацистов в мариуполе	True	157822	(?=.*).*	(зверств)	()
28 March 2022	rg.ru	https://rg.ru/2022/03/30/zhitelej-harkova-sbu-arestovyvaiut-za-predpolozhitelno-horoshee-otnoshenie-k-rf.html	минобороны россии рассказало о зверствах  летучих эскадронов смерти  в харькове	True	152423	(?=.*).*	(зверств)	()
11 April 2022	rg.ru	https://rg.ru/2022/04/15/obnarodovany-novye-dokumenty-o-zverstvah-banderovcev-v-hode-vojny.html	обнародованы новые документы о зверствах бандеровцев в ходе войны	True	152925	(?=.*).*	(зверств)	()
18 April 2022	rg.ru	https://rg.ru/2022/04/18/zhurnalist-iz-ssha-sravnil-zverstva-neonacistov-na-ukraine-s-igil.html	журналист из сша сравнил зверства неонацистов на украине с игил	True	158423	(?=.*).*	(зверств)	()
23 May 2022	ria.ru	https://ria.ru/20220527/bezhenka-1791165549.html	беженка из донбасса рассказала о зверствах украинских националистов	True	229402	(?=.*).*	(зверств)	()
21 February 2022	stanradar.com	https://stanradar.com/news/full/48817-internet-zavalen-gromkimi-fejkami-po-zverstvam-russkoj-armii-razbombili-dom-v-kieve-smjali-mashinu-btrom-unichtozhili-vs.html	интернет завален громкими фейками по зверствам русской армии  разбомбили дом в киеве  смяли машину бтром  уничтожили всех на острове змеиный	True	32735	(?=.*).*	(зверств)	()
21 February 2022	argumenti.ru	https://argumenti.ru/world/2022/02/760588	боррель назвал ложной информацию о  зверствах  против населения донбасса	True	489214	(?=.*).*	(зверств)	()
11 July 2022	ria.ru	https://ria.ru/20220716/ukraina-1802927989.html	немецкая журналистка рассказала о зверствах киевского режима	True	230841	(?=.*).*	(зверств)	()
28 February 2022	regnum.ru	https://regnum.ru/news/3521338.html	про зверства россии на украине лгут авторы бомбежек хиросимы   кургинян	True	375234	(?=.*).*	(зверств)	()
14 February 2022	rostov.kp.ru	https://pda.rostov.kp.ru/online/news/4629303/	пожилые свидетели рассказали о зверствах нацистов на донской земле	True	44871	(?=.*).*	(зверств)	()
28 March 2022	iz.ru	https://iz.ru/1314638/2022-04-03/mer-rubezhnogo-rasskazal-o-zverstvakh-ukrainskikh-natcionalistov	мэр рубежного рассказал о зверствах украинских националистов	True	128903	(?=.*).*	(зверств)	()
4 April 2022	iz.ru	https://iz.ru/1317350/2022-04-08/minoborony-opublikovalo-dokumenty-o-zverstvakh-ukrainskikh-natcionalistov	минобороны опубликовало документы о зверствах украинских националистов	True	130771	(?=.*).*	(зверств)	()
4 April 2022	mk.ru	https://www.mk.ru/politics/2022/04/10/deputat-gosdumy-rasskazal-kak-rossiya-dokazhet-zverstva-ukrainskikh-nacionalistov.html	депутат госдумы рассказал  как россия докажет зверства украинских националистов	True	142800	(?=.*).*	(зверств)	()
4 July 2022	ria.ru	https://ria.ru/20220708/odessa-1801095656.html	минобороны рассказало о зверствах немцев  бежавших из одессы в      году	True	219165	(?=.*).*	(зверств)	()
4 April 2022	iz.ru	https://iz.ru/1317899/2022-04-08/sbezhavshii-iz-rabstva-zhitel-lnr-rasskazal-o-zverstvakh-sbu	сбежавший из рабства житель лнр рассказал о зверствах сбу	True	131513	(?=.*).*	(зверств)	()
11 April 2022	iz.ru	https://iz.ru/1319658/2022-04-12/zhiteli-mariupolia-rasskazali-zapadnym-zhurnalistam-o-zverstvakh-vsu	жители мариуполя рассказали западным журналистам о зверствах всу	True	132281	(?=.*).*	(зверств)	()
11 April 2022	iz.ru	https://iz.ru/1320938/2022-04-15/mo-raskrylo-novye-dannye-o-zverstvakh-ukrainskikh-natcionalistov-v-gody-vov	мо раскрыло новые данные о зверствах украинских националистов в годы вов	True	129370	(?=.*).*	(зверств)	()
11 April 2022	iz.ru	https://iz.ru/1321526/2022-04-16/nemetckaia-zhurnalistka-rasskazala-o-zverstvakh-vsu-v-bolnitce-mariupolia	немецкая журналистка рассказала о зверствах всу в больнице мариуполя	True	131774	(?=.*).*	(зверств)	()
9 May 2022	iz.ru	https://iz.ru/1334397/2022-05-14/plennyi-vsu-rasskazal-o-zapugivanii-zverstvami-rossiian	пленный всу рассказал о запугивании  зверствами  россиян	True	130966	(?=.*).*	(зверств)	()
28 March 2022	pravda.ru	https://www.pravda.ru/news/world/1693682-zverstva_nacistov/	зверства нацистов на украине увидели даже  слепые  пропагандисты bild	True	340776	(?=.*).*	(зверств)	()
28 March 2022	pravda.ru	https://www.pravda.ru/news/accidents/1693976-zhertva_ukrainskikh_karatelei/	очередное свидетельство зверства нациков обнаружено в мариуполе	True	342269	(?=.*).*	(зверств)	()
28 March 2022	pravda.ru	https://www.pravda.ru/news/accidents/1693976-zhertva_ukrainskikh_karatelei/	очередное свидетельство зверства националистов нашли в мариуполе  тело убитой женщины	True	342265	(?=.*).*	(зверств)	()
28 March 2022	pravda.ru	https://www.pravda.ru/news/society/1694796-osvencim_nacistskie_prestuplenija/	жителю германии грозит срок за отрицание зверств фашизма	True	341202	(?=.*).*	(зверств)	()
4 April 2022	pravda.ru	https://www.pravda.ru/world/1695862-o_situacii_v_donbasse/	испанскому политологу рассказали о зверствах  азова	True	345880	(?=.*).*	(зверств)	()
4 April 2022	pravda.ru	https://www.pravda.ru/news/society/1696334-natalja_poklonskaja_bucha_specoperacija_na_ukraine/	поклонская о зверстве в буче   кто получил выгоду	True	341211	(?=.*).*	(зверств)	()
