fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
20/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/3569972.html	в словакии поставки оружия киеву приравняли к боевым действиям	True	376326	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
20/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3570867.html	большинство итальянцев считают поставки оружия в киев контрпродуктивными	True	357549	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
21/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/3570869.html	британия отрицает поставки вооружения косовским сепаратистам	True	401566	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
21/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/3570904.html	джонсон назвал поставки киеву оружия лучшим ответом на действия россии	True	380550	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
24/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/3573968.html	посольство рф опровергло поставки оружия из ирана в россию	True	384857	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
24/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/society/3573321.html	общественные деятели фрг призвали шольца прекратить поставки оружия киеву	True	375913	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
25/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/3574276.html	россия потребовала от сша прекратить поставки оружия украине	True	384614	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
25/04/2022 00:00:00	regnum.ru	https://regnum.ru/news/3574328.html	россия направила сша ноту с требованием прекратить поставки оружия киеву	True	384634	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
04/02/2022 00:00:00	ria.ru	https://ria.ru/20220204/oruzhie-1771033630.html	посол в лондоне назвал поставки британией оружия на украину символом	True	208908	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
06/02/2022 00:00:00	ria.ru	https://ria.ru/20220206/sholts-1771354138.html	шольц ответил на вопрос о поставке оружия украине	True	209463	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
07/02/2022 00:00:00	ria.ru	https://ria.ru/20220207/energopostavki-1771535810.html	боррель заявил  что россия использует энергопоставки как оружие против ес	True	209205	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
07/02/2022 00:00:00	ria.ru	https://ria.ru/20220207/ukraina-1771549496.html	глава минобороны франции прокомментировала поставки оружия на украину	True	209275	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
08/02/2022 00:00:00	ria.ru	https://ria.ru/20220208/kitay-1771658138.html	мид китая призвал сша аннулировать сделку о поставках оружия тайваню	True	211108	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
09/02/2022 00:00:00	ria.ru	https://ria.ru/20220209/ukraina-1771849690.html	в мид заявили о попытках сша шантажировать россию поставками оружия киеву	True	221961	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
09/02/2022 00:00:00	ria.ru	https://ria.ru/20220209/vooruzhenie-1771936233.html	поставки вооружения на украину направлены на усиление обороны  заявил киев	True	221362	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
11/02/2022 00:00:00	ria.ru	https://ria.ru/20220211/oruzhie-1772215510.html	посол в берлине назвал поставки летального оружия киеву недопустимыми	True	222533	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
14/02/2022 00:00:00	ria.ru	https://ria.ru/20220214/postavki-1772773031.html	в германии изучат запросы украины по поставкам вооружений  сообщил шольц	True	216192	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
26/05/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/26/05/2022/673d54s37e45746755c9325c171f75ef	глава мид лавров  поставка на украину оружия  способного ударить по россии  приведет к эскалации	True	469855	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
26/05/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/26/05/2022/acdd4d8ef580926c29d48028ec1357d0	посол украины мельник разместил в twitter мем в насмешку над поставками оружия из германии	True	475365	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
27/05/2022 00:00:00	runews24.ru	https://runews24.ru/incidents/27/05/2022/06b628d66266ed8ee9ad4d03678948e2	в крыму задержали пять человек  причастных к незаконной поставке оружия из украины	True	471259	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
28/05/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/28/05/2022/673d54sde7c313f1bdd854a4e5ed0790	российский посол антонов предостерег сша от поставки киеву дальнобойных ракетных вооружений	True	469659	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
05/06/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/05/06/2022/673d54s9855401688530d46d59c9c687	welt  полковник райснер назвал задержку с поставками оружия украине просчетом запада	True	470777	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
09/06/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/09/06/2022/00e1200c3d4bc4ca769f684a4f5d96e5	василий небензя  поставки западом оружия украине   это эскалация ситуации	True	471448	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
10/06/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/10/06/2022/673d54s25369bf2ca04c24dc371fb96b	макрон подтвердил зеленскому готовность продолжать поставки тяжелого вооружения на украину	True	471723	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
14/06/2022 00:00:00	runews24.ru	https://runews24.ru:443/world/14/06/2022/983dfaca34b059d7d130dc1d0bae1bb6	посольство россии  правительство британии должно нести ответственность за поставки оружия всу	True	462971	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
15/06/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/15/06/2022/673d54s509989aa4811f575bcdef8deb	посол россии в сша антонов призвал вашингтон прекратить поставки оружия украинским националистам	True	472916	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
19/06/2022 00:00:00	runews24.ru	https://runews24.ru/politics/19/06/2022/673d54s1a0956052751f0d60ad01ba01	генсек нато  поставки оружия позволят украине вернуть донбасс	True	467406	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
21/01/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5173643	сенаторы сша представили законопроект о поставках украине вооружений по ленд лизу	True	514336	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
08/07/2022 00:00:00	lenta.ru	https://lenta.ru/news/2022/07/08/nedopostavki/	ситуацию с поставками оружия на украину оценили	True	284553	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
21/07/2022 00:00:00	lenta.ru	https://lenta.ru/news/2022/07/21/postavki/	в приднестровье обвинили нато в поставках оружия и раздувании конфликта	True	287267	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
09/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4700010/	министр обороны ламбрехт заявила  что германия достигла предела в поставках оружия украине	True	332975	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
11/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4702656/	глава мид германии бербок заявила  что ес активизирует поставки оружия украине	True	334113	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
13/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/daily/27379/4572269/	зачем сша новый ленд лиз  несколько поколений украинцев будут расплачиваться за поставки американского оружия	True	333224	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
14/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4707486/	читатели daily mail раскритиковали сша за поставки оружия украине	True	334749	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
15/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4708576/	bloomberg  западу придется выбирать между обороноспособностью и поставками оружия украине	True	333068	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
15/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4708854/	россия направила сша ноту из за поставки украине вооружений на     млн долларов	True	332826	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
16/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4709970/	глава минюста фрг заявил  что поставки киеву тяжелого вооружения не считаются  вступлением в войну	True	337425	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
16/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4710293/	в канцелярии джонсона заявили  что великобритания продолжит поставки вооружений на украину	True	332987	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
17/04/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4710834/	депутат слуцкий призвал власти сша и великобритании прекратить поставки оружия на украину	True	336202	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
05/05/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/05/05/dzhonson-i-zelenskiy-obsudili-vozmozhnye-postavki-ukraine-oruzhiya-vysokoy-dalnosti.html	джонсон и зеленский обсудили возможные поставки украине  оружия высокой дальности	True	151199	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
05/05/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/05/05/ekspert-predupredil-chto-postavki-oruzhiya-kievu-privedut-nato-k-uchastiyu-v-krizise.html	эксперт предупредил  что поставки оружия киеву приведут нато к участию в кризисе	True	151141	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
