Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
13 June 2022	riafan.ru	https://riafan.ru/23493752-_eto_latviya_litva_i_estoniya_vasserman_nazval_strani_nato_kotorie_naprashivayutsya_na_demilitarizatsiyu	это латвия  литва и эстония   вассерман назвал страны нато  которые напрашиваются на демилитаризацию	True	432124	(?=.*).*	(денациф| демилит)	()
18 July 2022	riafan.ru	https://riafan.ru/23548882-lukashenko_ukazal_na_filosofskii_smisl_v_denatsifikatsii_ukraini	лукашенко указал на философский смысл в денацификации украины	True	434133	(?=.*).*	(денациф| демилит)	()
14 March 2022	argumenti.ru	https://argumenti.ru/society/2022/03/763789	народная милиция днр сообщила о полной денацификации    й бригады вс украины	True	488068	(?=.*).*	(денациф| демилит)	()
16 May 2022	argumenti.ru	https://argumenti.ru/world/2022/05/773025	сенатор андрей климов  тема денацификации европы актуальна не только в пределах границ нынешней украины	True	493216	(?=.*).*	(денациф| демилит)	()
25 April 2022	riafan.ru	https://riafan.ru/23154490-diplomat_leonidchenko_zayavil_o_neizbezhnoi_denatsifikatsii_ukraini_i_nakazanii_vinovnih	дипломат леонидченко заявил о неизбежной денацификации украины и наказании виновных	True	434469	(?=.*).*	(денациф| демилит)	()
13 June 2022	regnum.ru	https://regnum.ru/news/society/3595689.html	голос баку   мир должен провести денацификацию и демилитаризацию россии	True	352912	(?=.*).*	(денациф| демилит)	()
21 February 2022	rueconomics.ru	https://rueconomics.ru/566238-baranec-nazval-reakciyu-zelenskogo-na-demilitarizaciyu-ukrainy-kaprizom-rebenka	баранец назвал реакцию зеленского на демилитаризацию украины капризом ребенка	True	525735	(?=.*).*	(денациф| демилит)	()
4 April 2022	rueconomics.ru	https://rueconomics.ru/22774785-pashinyan_i_aliev_reshili_sozdat_komissiyu_po_demilitarizatsii_granits_mezhdu_erevanom_i_baku	пашинян и алиев решили создать комиссию по демилитаризации границ между ереваном и баку	True	525003	(?=.*).*	(денациф| демилит)	()
16 May 2022	sputnik-georgia.ru	https://sputnik-georgia.ru/20220519/rossiyskie-terminatory-uskoryayut-demilitarizatsiyu-ukrainy-266738706.html	российские  терминаторы  ускоряют демилитаризацию украины               sputnik грузия	True	544035	(?=.*).*	(денациф| демилит)	()
23 May 2022	sputnik-georgia.ru	https://sputnik-georgia.ru/20220523/266822809.html	цель  воздушного терминатора  су      демилитаризация украины               sputnik грузия	True	542775	(?=.*).*	(денациф| демилит)	()
18 July 2022	sputnik-georgia.ru	https://sputnik-georgia.ru/20220723/268792180.html	полеты  ланцета  и  ласточки  ускоряют демилитаризацию украины               sputnik грузия	True	542989	(?=.*).*	(денациф| демилит)	()
21 February 2022	stanradar.com	https://stanradar.com/news/full/48770-chto-takoe-denatsifikatsija-o-kotoroj-zajavil-putin.html	что такое денацификация  о которой заявил путин	True	41520	(?=.*).*	(денациф| демилит)	()
28 February 2022	stanradar.com	https://stanradar.com/news/full/48895-pochemu-ukraine-nuzhna-denatsifikatsija.html	почему украине нужна денацификация	True	17537	(?=.*).*	(денациф| демилит)	()
28 February 2022	kommersant.ru	https://www.kommersant.ru/doc/5238110	мид россии усомнился в состоявшейся  денацификации  германии после решения о поставках оружия на украину	True	512955	(?=.*).*	(денациф| демилит)	()
28 February 2022	kommersant.ru	https://www.kommersant.ru/doc/5238196	небензя  готовность украины к демилитаризации будет шагом к завершению военной операции	True	512946	(?=.*).*	(денациф| демилит)	()
14 March 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5269028	мединский   денацификация украины  важна для всех  кто чтит итоги второй мировой	True	509400	(?=.*).*	(денациф| демилит)	()
25 April 2022	m24.ru	https://www.m24.ru/news/politika/28042022/456167	денацификация украины будет завершена   представитель рф в оон	True	197479	(?=.*).*	(денациф| демилит)	()
16 May 2022	m24.ru	https://www.m24.ru/news/politika/16052022/461496	в польше выступили с призывом демилитаризовать калининград	True	197788	(?=.*).*	(денациф| демилит)	()
21 February 2022	pravda.ru	https://www.pravda.ru/news/politics/1686207-kedmi_peregovory_zelenskii/	кедми  не имеет смысла вступать в переговоры с зеленским до окончания денацификации	True	342229	(?=.*).*	(денациф| демилит)	()
25 April 2022	mk.ru	https://www.mk.ru/social/2022/04/27/prilepin-denacifikaciya-eto-smena-obrazovatelnoy-paradigmy.html	прилепин   денацификация   это смена образовательной парадигмы	True	145625	(?=.*).*	(денациф| демилит)	()
25 April 2022	mk.ru	https://www.mk.ru/politics/2022/04/28/diplomat-leonidchenko-denacifikaciya-ukrainy-neizbezhna.html	дипломат леонидченко  денацификация украины неизбежна	True	148058	(?=.*).*	(денациф| демилит)	()
28 February 2022	pnp.ru	https://www.pnp.ru/politics/mid-rf-pri-demilitarizacii-ukrainy-prioritetnoy-ostaetsya-bezopasnost-lyudey.html	мид рф  при демилитаризации украины приоритетным остается безопасность людей	True	62246	(?=.*).*	(денациф| демилит)	()
28 February 2022	pnp.ru	https://www.pnp.ru/politics/neverov-zayavil-o-nevozmozhnosti-dogovoritsya-s-ukrainoy-do-polnoy-denacifikacii.html	неверов заявил о невозможности договориться с украиной до полной денацификации	True	61567	(?=.*).*	(денациф| демилит)	()
9 May 2022	fedpress.ru	https://fedpress.ru/news/europe/policy/3000096	в польше заговорили о  демилитаризации  калининграда   европа	True	448487	(?=.*).*	(денациф| демилит)	()
16 May 2022	fedpress.ru	https://fedpress.ru/personal-view/3001986	эксперт о  демилитаризации  калининграда   о силовом захвате русских территорий говорить пока рано    калининградская область	True	449406	(?=.*).*	(денациф| демилит)	()
10 January 2022	riafan.ru	https://riafan.ru/1589093-analitik-lizan-nato-otkazyvaetsya-ot-demilitarizacii-evropy-po-trem-prichinam	аналитик лизан  нато отказывается от демилитаризации европы по трем причинам	True	411550	(?=.*).*	(денациф| демилит)	()
14 March 2022	rt.com	https://russian.rt.com/ussr/news/976689-medinskii-ukraina-demilitarizovannoe-gosudarstvo	мединский  украина предлагает демилитаризованное государство по образцу австрии или швеции	True	244536	(?=.*).*	(денациф| демилит)	()
21 March 2022	rt.com	https://russian.rt.com/ussr/news/979438-pasechnik-lnr-denacifikaciya-ukraina	пасечник  силы лнр после освобождения своей территории продолжат денацификацию украины	True	249967	(?=.*).*	(денациф| демилит)	()
