fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
13/02/2022 00:00:00	riafan.ru	https://riafan.ru/1606476-variantov-u-moskvy-mnogo-pochemu-otklyuchenie-swift-naneset-bolshe-urona-zapadu-a-ne-rossii	вариантов у москвы много  почему отключение swift нанесет больше урона западу  а не россии	True	418526	(?=.*).*	(swift)	()
23/02/2022 00:00:00	riafan.ru	https://riafan.ru/1613602-germaniya-ne-zhelaet-otklyucheniya-rossii-ot-swift	германия не желает отключения россии от swift	True	409438	(?=.*).*	(swift)	()
24/02/2022 00:00:00	riafan.ru	https://riafan.ru/1613979-chehiya-prizvala-otklyuchit-rossiyu-ot-swift-iz-za-situacii-v-donbasse	чехия призвала отключить россию от swift из за ситуации в донбассе	True	410634	(?=.*).*	(swift)	()
24/02/2022 00:00:00	riafan.ru	https://riafan.ru/1614172-reuters-otklyuchenie-rossii-ot-swift-negativno-skazhetsya-na-evrope	reuters  отключение россии от swift негативно скажется на европе	True	410713	(?=.*).*	(swift)	()
24/02/2022 00:00:00	riafan.ru	https://riafan.ru/1614456-prezident-ssha-baiden-zayavil-ob-otsutstvii-planov-otklyuchat-rossiyu-ot-swift	президент сша байден заявил об отсутствии планов отключать россию от swift	True	409163	(?=.*).*	(swift)	()
25/02/2022 00:00:00	riafan.ru	https://riafan.ru/1615104-rspp-predlozhil-sozdat-analog-swift-dlya-stran-briks	рспп предложил создать аналог swift для стран брикс	True	408914	(?=.*).*	(swift)	()
26/05/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022526140-nrqEQ.html	путин заявил о важности ускорения перехода еаэс с системы swift на собственные решения	True	486958	(?=.*).*	(swift)	()
14/06/2022 00:00:00	regnum.ru	https://regnum.ru/news/economy/3606457.html	значение системы swift сильно переоценили   экономист скрыль	True	353187	(?=.*).*	(swift)	()
14/06/2022 00:00:00	regnum.ru	https://regnum.ru/news/economy/3611256.html	медведев высмеял отключение российских банков от swift	True	353181	(?=.*).*	(swift)	()
14/06/2022 00:00:00	regnum.ru	https://regnum.ru/news/economy/3617570.html	евросоюз принял решение отключить от swift сбербанк  россельхозбанк и мкб	True	353180	(?=.*).*	(swift)	()
23/01/2022 00:00:00	sevastopol.su	https://sevastopol.su/news/telegraph-uznal-o-planah-britanii-podderzhat-otklyuchenie-rossii-ot-swift	telegraph узнал о планах британии поддержать отключение россии от swift	True	519438	(?=.*).*	(swift)	()
27/02/2022 00:00:00	sevastopol.su	https://sevastopol.su/news/kabmin-frg-zayavil-chto-popavshie-pod-sankcii-rossiyskie-banki-budut-isklyucheny-iz-swift	кабмин фрг заявил  что попавшие под санкции российские банки будут исключены из swift	True	520225	(?=.*).*	(swift)	()
03/03/2022 00:00:00	sevastopol.su	https://sevastopol.su/news/ne-swiftom-edinym-zhdat-li-krymchanam-rossiyskie-banki	не swiftом единым  ждать ли крымчанам российские банки	True	521526	(?=.*).*	(swift)	()
14/06/2022 00:00:00	ngs.ru	https://ngs.ru/text/politics/2022/06/15/71409737/	главное вокруг спецоперации на украине за    июня  сбер отключили от swift  zara и pull bear снова в россии  в украине хотят запретить российские книги   нгс	True	13610	(?=.*).*	(swift)	()
14/01/2022 00:00:00	ridus.ru	https://www.ridus.ru/news/371041	отключение россии от swift создаст проблемы для запада   эксперт	True	100659	(?=.*).*	(swift)	()
12/04/2022 00:00:00	ug.ru	https://ug.ru/spbgu-nachal-razrabotku-analoga-sistemy-swift/	спбгу начал разработку аналога системы swift   учительская газета	True	162633	(?=.*).*	(swift)	()
07/07/2022 00:00:00	riafan.ru	https://riafan.ru/23525431-gazprombank_predupredil_o_povishenii_komissii_za_swift_perevodi	газпромбанк предупредил о повышении комиссии за swift переводы	True	415300	(?=.*).*	(swift)	()
14/06/2022 00:00:00	amic.ru	https://www.amic.ru/news/ekonomika/tri-rossiyskih-banka-otklyuchili-ot-swift-v-ramkah-novogo-paketa-sankciy	три российских банка отключили от swift в рамках нового пакета санкций	True	453	(?=.*).*	(swift)	()
28/12/2021 00:00:00	gazeta.ru	https://www.gazeta.ru/army/news/2021/12/28/17073091.shtml	в мид оценили риск отключения россии от swift   газета ru	True	311571	(?=.*).*	(swift)	()
16/01/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/business/2022/01/16/14424901.shtml	ядерная бомба для рынка   в фрг рассказали о последствиях отключения россии от swift	True	308327	(?=.*).*	(swift)	()
17/01/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/business/news/2022/01/17/17153293.shtml	сша и ес передумали отключать россию от swift в качестве санкций   газета ru	True	306424	(?=.*).*	(swift)	()
23/01/2022 00:00:00	gazeta.ru	https://www.gazeta.ru/business/news/2022/01/23/17180797.shtml	в ес не исключили отключение россии от swift из за украины   газета ru	True	306552	(?=.*).*	(swift)	()
01/05/2022 00:00:00	riafan.ru	https://riafan.ru/23159859-mo_pol_shi_ob_yavilo_o_starte_masshtabnih_voennih_uchenii_defender_europe_i_swift_response	мо польши объявило о старте масштабных военных учений defender europe и swift response	True	427822	(?=.*).*	(swift)	()
08/06/2022 00:00:00	trud.ru	https://www.trud.ru/article/07-06-2022/1416851_shestogo_paketa_malo_polsha_predlozhila_otkljuchit_ot_swift_vse_banki_rf_i_belorussii.html	шестого пакета мало  польша предложила отключить от swift все банки рф и белоруссии	True	272939	(?=.*).*	(swift)	()
24/06/2022 00:00:00	trud.ru	https://www.trud.ru/article/24-06-2022/1417517_kitajskij_juan_soxranil_pjatoe_mesto_po_objemu_mirovyx_platezhej_v_swift.html	китайский юань сохранил пятое место по объему мировых платежей в swift	True	274353	(?=.*).*	(swift)	()
30/05/2022 00:00:00	ura.news	https://ura.news/news/1052557539	лидеры стран евросоюза решили отключить сбербанк от swift	True	297013	(?=.*).*	(swift)	()
10/02/2022 00:00:00	regnum.ru	https://regnum.ru/news/3502542.html	экономист ахмадеев рассказал  есть ли у рф альтернативы системе swift	True	393698	(?=.*).*	(swift)	()
10/02/2022 00:00:00	regnum.ru	https://regnum.ru/news/3502542.html	экономист рамазанов рассказал  есть ли у рф альтернативы системе swift	True	393697	(?=.*).*	(swift)	()
27/02/2022 00:00:00	ria.ru	https://ria.ru/20220227/swift-1775322443.html	джонсон назвал отключение от swift первым шагом изоляции россии	True	223928	(?=.*).*	(swift)	()
27/02/2022 00:00:00	ria.ru	https://ria.ru/20220227/swift-1775328935.html	nbc  swift готовится исполнить решение стран европы о санкциях	True	223953	(?=.*).*	(swift)	()
27/02/2022 00:00:00	ria.ru	https://ria.ru/20220227/swift-1775328935.html	сми  в swift выразили готовность исполнить решение стран европы о санкциях	True	213238	(?=.*).*	(swift)	()
28/02/2022 00:00:00	ria.ru	https://ria.ru/20220228/dollar-1775555784.html	сми  отключение россии от swift может ускорить распад гегемонии доллара	True	220016	(?=.*).*	(swift)	()
02/03/2022 00:00:00	ria.ru	https://ria.ru/20220302/banki-1776078335.html	цб  банки в россии могут передавать финансовую информацию в обход swift	True	221077	(?=.*).*	(swift)	()
02/03/2022 00:00:00	ria.ru	https://ria.ru/20220302/swift-1776051681.html	евросоюз отключит семь российских банков от swift	True	219123	(?=.*).*	(swift)	()
27/02/2022 00:00:00	sitv.ru	https://sitv.ru/arhiv/news/ryad-zapadnyx-stran-gotovyatsya-k-otklyucheniyu-rossijskix-bankov-ot-swift/	ряд западных стран готовятся к отключению российских банков от swift	True	32718	(?=.*).*	(swift)	()
24/02/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5230305	cnn  евросоюз еще не решил  отключать ли россию от swift	True	510602	(?=.*).*	(swift)	()
24/02/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5230550	рубль отыгрывает падение на решении сша пока не отключать россию от swift	True	510381	(?=.*).*	(swift)	()
26/02/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5236991	bloomberg  сша всерьез рассматривают возможность отключения россии от swift	True	509734	(?=.*).*	(swift)	()
26/02/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5237200	cnn  сша и ес могут отключить от swift отдельные банки  а не всю россию	True	512281	(?=.*).*	(swift)	()
26/02/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5237227	страны запада отключат от swift несколько российских банков	True	513317	(?=.*).*	(swift)	()
02/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5237680	китай не поддержал отключение россии от swift	True	512937	(?=.*).*	(swift)	()
02/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5238412	swift подтвердила  что отключит подпавшие под санкции российские банки	True	512996	(?=.*).*	(swift)	()
02/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru:443/doc/5238827	bloomberg  сбербанк и газпромбанк не попали в список ес по отключению от swift	True	512684	(?=.*).*	(swift)	()
09/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5250556	bloomberg  германия препятствует отключению сбербанка от swift	True	511195	(?=.*).*	(swift)	()
09/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru:443/doc/5250593	британия призвала полностью отключить россию от swift	True	509383	(?=.*).*	(swift)	()
11/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5251829	макрон допустил отключение сбербанка и газпромбанка от swift	True	508409	(?=.*).*	(swift)	()
12/03/2022 00:00:00	kommersant.ru	https://www.kommersant.ru/doc/5252124	swift вводит в действие санкции против российских банков	True	508388	(?=.*).*	(swift)	()
04/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4616507/	экс министр экономики украины предрек стране убытки в случае отключения россии от swift	True	325392	(?=.*).*	(swift)	()
24/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4642154/	в евросоюзе считают маловероятным отключение россии от swift	True	329023	(?=.*).*	(swift)	()
24/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4642638/	евросоюз не обсуждает отключение россии от swift из за военной операции на украине	True	328840	(?=.*).*	(swift)	()
24/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4642801/	байден заявил  что европа отказалась отключать россию от swift	True	328327	(?=.*).*	(swift)	()
25/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4644117/	новый пакет санкций запада не предусматривает отключение россии от swift	True	327758	(?=.*).*	(swift)	()
27/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4645271/	экономист не исключает начало мирового экономического кризиса в случае отключения россии от swift	True	327728	(?=.*).*	(swift)	()
28/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4646806/	мид германии заявил  что речь о полном отключении россии от swift не идет	True	331884	(?=.*).*	(swift)	()
30/05/2022 00:00:00	riafan.ru	https://riafan.ru/23464578-evrosoyuz_odobril_otklyuchenie_sberbanka_ot_swift	евросоюз одобрил отключение сбербанка от swift	True	418416	(?=.*).*	(swift)	()
12/02/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2676126	сми  запад не планирует отключение россии от swift	True	112721	(?=.*).*	(swift)	()
26/02/2022 00:00:00	vesti.ru	https://www.vesti.ru/hitech/article/2682424	германия  swift в россии нужно ограничить  но не полностью	True	65960	(?=.*).*	(swift)	()
28/02/2022 00:00:00	vesti.ru	https://www.vesti.ru/article/2682817	евросоюз отключит несколько банков от swift	True	62693	(?=.*).*	(swift)	()
22/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/02/760850	верховная рада призвала отключить россию от системы swift и заморозить  северный поток	True	490917	(?=.*).*	(swift)	()
24/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/02/761208	экономист трифонов заявил  что ес невыгодно отключать россию от swift	True	489267	(?=.*).*	(swift)	()
26/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/02/761464	глава украинского мид кулеба сообщил о старте подготовки по отключению российских банков от системы swift	True	488765	(?=.*).*	(swift)	()
27/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/02/761507	экономист остапкович заявил  что отключение россии от swift не станет  смертельным ударом	True	489511	(?=.*).*	(swift)	()
27/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/02/761522	cnn  отключение россии от swift нанесет ущерб крупным экономикам европы	True	488816	(?=.*).*	(swift)	()
27/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/02/761553	япония заморозит активы российского руководства  в том числе путина  и присоединится к решению об отключении рф от swift	True	488964	(?=.*).*	(swift)	()
28/02/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/02/761757	набиуллина  к российскому аналогу swift смогут присоединяться зарубежные участники финансового рынка	True	490982	(?=.*).*	(swift)	()
01/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/opinion/2022/05/770178	экономист денис ракша   для экономики в целом отключение от swift неудобно  но не смертельно	True	492465	(?=.*).*	(swift)	()
01/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/05/770149	в польше начинаются международные военные учения defender europe и swift response      с участием нато и стран партнеров	True	493347	(?=.*).*	(swift)	()
04/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/05/770452	экономист александр баранов  отключение от системы swift банка мкб и россельхозбанка на их работе в россии не отразится	True	492742	(?=.*).*	(swift)	()
04/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/05/770450	politico  еврокомиссия намерена предложить отключение российских банков мкб и россельхозбанка от swift	True	492740	(?=.*).*	(swift)	()
03/06/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/06/774604	сбербанк  россельхозбанк и московский кредитный банк отключат от swift в рамках шестого пакета санкций евросоюза	True	494257	(?=.*).*	(swift)	()
17/06/2022 00:00:00	overclockers.ru	https://overclockers.ru/blog/RoadToKnowledge/show/69027/tinkoff-menyaet-usloviya-swift-perevodov-minimalnaya-summa-platezha-sostavit-20-tys-dollarov	тинькофф меняет условия swift переводов  минимальная сумма платежа составит    тыс  долларов	True	92316	(?=.*).*	(swift)	()
17/04/2022 00:00:00	pnp.ru	https://www.pnp.ru/economics/kitay-podgotovitsya-k-vozmozhnomu-otklyucheniyu-ot-swift.html	китай подготовится к возможному отключению от swift	True	93554	(?=.*).*	(swift)	()
14/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/14/v-germanii-predupredili-o-posledstviiah-otkliucheniia-rossii-ot-swift-dlia-zapada.html	в германии предупредили о последствиях отключения россии от swift	True	158993	(?=.*).*	(swift)	()
16/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/16/v-germanii-vozmozhnoe-otkliuchenie-rossii-ot-swift-sravnili-s-atomnoj-bomboj.html	в германии возможное отключение россии от swift сравнили с атомной бомбой	True	154957	(?=.*).*	(swift)	()
17/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/17/smi-es-i-ssha-otkazalis-ot-idei-otkliucheniia-rossii-ot-swift.html	сми  ес и сша отказались от идеи отключения россии от swift	True	151821	(?=.*).*	(swift)	()
24/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/24/smi-germaniia-sniala-s-rassmotreniia-vopros-ob-otkliuchenii-rossii-ot-swift.html	сми  германия сняла с рассмотрения вопрос об отключении россии от swift	True	156325	(?=.*).*	(swift)	()
27/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/27/medvedev-ne-vidit-fatalnoj-katastrofy-pri-otkliuchenii-rossii-ot-swift.html	медведев не видит фатальной катастрофы при отключении россии от swift	True	153401	(?=.*).*	(swift)	()
28/03/2022 00:00:00	rt.com	https://russian.rt.com/world/news/981319-avstriya-rossiya-swift	австрийские евродепутаты напомнили о последствиях отключения россии от swift для ес	True	241139	(?=.*).*	(swift)	()
15/04/2022 00:00:00	rt.com	https://russian.rt.com/business/news/990659-ekspert-dollar-kurs	экономист каракама рассказал об угрозах доллару в связи с отключением россии от swift	True	246435	(?=.*).*	(swift)	()
27/02/2022 00:00:00	uralpress.ru	https://uralpress.ru/news/obshchestvo/zapadnye-strany-anonsirovali-novye-sankcii-otklyuchenie-ot-swift-i-zamorozka	западные страны анонсировали новые санкции  отключение от swift и заморозка активов центробанка	True	22769	(?=.*).*	(swift)	()
26/02/2022 00:00:00	utro.ru	https://utro.ru/news/ukraine/2022/02/26/1506275.shtml	отключение россии от swift   западные сми назвали сроки	True	29168	(?=.*).*	(swift)	()
16/01/2022 00:00:00	vedomosti.ru	https://www.vedomosti.ru/politics/news/2022/01/16/904969-otklyuchenie-ot-swift	в германии сравнили отключение россии от swift с  атомной бомбой  для рынка	True	502139	(?=.*).*	(swift)	()
17/01/2022 00:00:00	vedomosti.ru	https://www.vedomosti.ru/politics/news/2022/01/17/905142-handelsblatt-zapad-otkazalsya-ot-idei-otklyuchit-rossiyu-ot-swift	handelsblatt  запад отказался от идеи отключить россию от swift	True	500518	(?=.*).*	(swift)	()
17/01/2022 00:00:00	vedomosti.ru	https://www.vedomosti.ru/politics/news/2022/01/17/905160-belii-dom-oproverg-dannie-ob-otkaze	белый дом опроверг данные об отказе сша и ес отключать россию от swift	True	500526	(?=.*).*	(swift)	()
18/01/2022 00:00:00	vedomosti.ru	https://www.vedomosti.ru/politics/news/2022/01/18/905337-psaki-soobschila-o-prodolzhenii-konsultatsii	псаки сообщила о продолжении консультаций по отключению рф от swift	True	502662	(?=.*).*	(swift)	()
24/01/2022 00:00:00	vedomosti.ru	https://www.vedomosti.ru/politics/news/2022/01/24/906125-smi-germaniya-snyala-vopros-ob-otklyuchenii-rossii-ot-swift	сми  германия сняла вопрос об отключении россии от swift	True	503380	(?=.*).*	(swift)	()
03/05/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3581196.html	в евросоюзе анонсировано отключение от swift новых российских банков	True	367952	(?=.*).*	(swift)	()
04/05/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3581826.html	евросоюз предлагает отключить сбербанк от swift	True	386185	(?=.*).*	(swift)	()
07/05/2022 00:00:00	regnum.ru	https://regnum.ru/news/economy/3584814.html	банк  тинькофф  временно остановил swift переводы в евро	True	354331	(?=.*).*	(swift)	()
26/05/2022 00:00:00	ria.ru	https://ria.ru/20220526/swift-1790844795.html	путин призвал еаэс ускорить диалог по переходу с системы swift	True	238729	(?=.*).*	(swift)	()
17/01/2022 00:00:00	ridus.ru	https://www.ridus.ru/news/371318	сми  запад не станет отключать россию от swift	True	1377	(?=.*).*	(swift)	()
01/05/2022 00:00:00	lenta.ru	https://lenta.ru/news/2022/05/01/ucheniya/	военные учения defender europe и swift response      начнутся   мая	True	287210	(?=.*).*	(swift)	()
02/03/2022 00:00:00	pln-pskov.ru	https://pln-pskov.ru/business/440466.html	евросоюз отключил от swift семь российских банков	True	50619	(?=.*).*	(swift)	()
28/02/2022 00:00:00	pnp.ru	https://www.pnp.ru/economics/kitay-vystupil-protiv-resheniya-otklyuchit-rossii-ot-swift.html	китай выступил против решения отключить россию от swift	True	58904	(?=.*).*	(swift)	()
28/02/2022 00:00:00	pnp.ru	https://www.pnp.ru/economics/nabiullina-sistema-peredachi-finansovykh-soobshheniy-mozhet-zamenit-swift.html	набиуллина  система передачи финансовых сообщений может заменить swift	True	56125	(?=.*).*	(swift)	()
24/01/2022 00:00:00	polit.ru	https://polit.ru/news/2022/01/24/Swift/	euractiv  германия сняла с рассмотрения вопрос об отключении россии от swift	True	61418	(?=.*).*	(swift)	()
02/03/2022 00:00:00	polit.ru	https://polit.ru/news/2022/03/02/sem/	евросоюз отключил от swift семь российских банков	True	50608	(?=.*).*	(swift)	()
26/02/2022 00:00:00	primamedia.ru	https://primamedia.ru/news/1245449/	россия проживёт и без swift  к чему надо готовиться в случае новых санкций	True	50430	(?=.*).*	(swift)	()
03/05/2022 00:00:00	tvc.ru	http://www.tvc.ru/news/show/id/239268	евросоюз хочет отключить от swift новые российские банки	True	61291	(?=.*).*	(swift)	()
22/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/22/1145057.html	взгляд   рада призвала отключить россию от swift после признания днр и лнр    новости дня	True	169104	(?=.*).*	(swift)	()
24/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/24/1145528.html	взгляд   зеленский обсудил с макроном отключение россии от swift    новости дня	True	167780	(?=.*).*	(swift)	()
24/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/25/1145583.html	взгляд   британия начала переговоры об отключении россии от swift    новости дня	True	167610	(?=.*).*	(swift)	()
26/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/26/1145898.html	взгляд   премьер италии поддержал отключение россии от swift    новости дня	True	167333	(?=.*).*	(swift)	()
26/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/27/1145947.html	взгляд   страны запада решили отключить российские банки от swift    новости дня	True	170845	(?=.*).*	(swift)	()
27/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/27/1145954.html	взгляд   запад захотел сохранить в swift оплату российских энергоносителей    новости дня	True	171694	(?=.*).*	(swift)	()
27/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/27/1145954.html	взгляд   запад захотел уберечь от санкций против россии по swift оплату энергоносителей    новости дня	True	171506	(?=.*).*	(swift)	()
28/02/2022 00:00:00	vz.ru	https://vz.ru/news/2022/2/28/1146175.html	взгляд   в мид германии исключили полное отключение россии от swift    новости дня	True	170442	(?=.*).*	(swift)	()
03/03/2022 00:00:00	vz.ru	https://vz.ru/news/2022/3/3/1146813.html	взгляд   в британии решили обсудить в g  возможность отключения всех банков россии от swift    новости дня	True	167617	(?=.*).*	(swift)	()
26/02/2022 00:00:00	amic.ru	https://www.amic.ru/news/politika/glava-mid-ukrainy-zayavil-chto-nachalas-podgotovka-k-otklyucheniyu-rossii-ot-swift	глава мид украины заявил  что началась подготовка к отключению россии от swift	True	27180	(?=.*).*	(swift)	()
06/07/2022 00:00:00	fontanka.ru	https://www.fontanka.ru/2022/07/06/71466581/	тинькофф с   июля      г  приостанавливает исходящие swift переводы из россии   финансы   новости санкт петербурга	True	452644	(?=.*).*	(swift)	()
26/02/2022 00:00:00	riafan.ru	https://riafan.ru/1615767-premer-ministr-italii-dragi-odobril-otklyuchenie-rossii-ot-swift	премьер министр италии драги одобрил отключение россии от swift	True	414800	(?=.*).*	(swift)	()
02/03/2022 00:00:00	riafan.ru	https://riafan.ru/1618571-evrosoyuz-otklyuchil-ot-swift-sem-rossiiskih-bankov	евросоюз отключил от swift семь российских банков	True	413238	(?=.*).*	(swift)	()
23/01/2022 00:00:00	tass.ru	https://tass.ru/mezhdunarodnaya-panorama/13500561	telegraph  британия может поддержать отключение рф от swift в случае вторжения на украину	True	260219	(?=.*).*	(swift)	()
25/01/2022 00:00:00	tass.ru	https://tass.ru/mezhdunarodnaya-panorama/13521203	правительство великобритании обсуждает с сша возможность отключения россии от swift	True	263738	(?=.*).*	(swift)	()
27/01/2022 00:00:00	tass.ru	https://tass.ru/ekonomika/13541477	медведев заявил  что не верит в возможность отключения россии от swift	True	260240	(?=.*).*	(swift)	()
29/01/2022 00:00:00	tass.ru	https://tass.ru/mezhdunarodnaya-panorama/13565095	лидер хдс германии раскритиковал идею отключить россию от swift	True	258246	(?=.*).*	(swift)	()
25/01/2022 00:00:00	regnum.ru	https://regnum.ru/news/economy/3456810.html	сеть   западу это выйдет боком    сломит ли россию отключение от swift	True	365307	(?=.*).*	(swift)	()
12/02/2022 00:00:00	ria.ru	https://ria.ru/20220212/sanktsii-1772402381.html	reuters  запад отказался от планов отключить россию от swift из за ес	True	234840	(?=.*).*	(swift)	()
18/02/2022 00:00:00	ria.ru	https://ria.ru/20220218/konkurentosposobnost-1773471931.html	экономист  цб нужно повышать конкурентоспособность своего аналога swift	True	219091	(?=.*).*	(swift)	()
14/01/2022 00:00:00	runews24.ru	https://runews24.ru/politics/14/01/2022/8390866a0af51e37032b8bc907de2b59	глава восточного комитета экономики фрг хермес заявил  что отключение рф от swift навредит западу	True	472442	(?=.*).*	(swift)	()
17/01/2022 00:00:00	runews24.ru	https://runews24.ru/politics/18/01/2022/f7bf6ds20a0e9554821692acfc1ea611	сша и европа исключили отключение российских банков от swift	True	461794	(?=.*).*	(swift)	()
17/01/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/17/01/2022/cdb811252cff913bfa5e72a184924ce7	сша и евросоюз передумали отключать россию от межбанковской системы swift	True	462012	(?=.*).*	(swift)	()
18/01/2022 00:00:00	runews24.ru	https://runews24.ru:443/economy/18/01/2022/dc8a63a69156e3427495218d342ca2fa	в белом доме не исключают  что россию могут отключить от swift в случае вторжения на украину	True	464708	(?=.*).*	(swift)	()
22/01/2022 00:00:00	runews24.ru	https://runews24.ru:443/politics/22/01/2022/a27d96s3c4d6b5af34ffa185e15a79b9	премьер министр баварии зёдер  отключение россии от swift и отказ от  сп    навредят германии	True	469461	(?=.*).*	(swift)	()
23/01/2022 00:00:00	runews24.ru	https://runews24.ru/politics/23/01/2022/4cbf4205b310e580b26705ab3a771df3	глава делегации рф в вене гаврилов  угрозы отключить россию от swift   это просто смешно	True	461937	(?=.*).*	(swift)	()
14/01/2022 00:00:00	tatar-inform.ru	https://www.tatar-inform.ru/news/glava-vostocnogo-komiteta-ekonomiki-germanii-otklyucenie-rossii-ot-swift-navredit-zapadu-5850395	глава восточного комитета экономики германии  отключение россии от swift навредит западу	True	532239	(?=.*).*	(swift)	()
29/01/2022 00:00:00	tatar-inform.ru	https://www.tatar-inform.ru/news/predsedatel-xds-zayavil-cto-otklyucenie-rossii-ot-swift-stanet-dlya-evrosoyuza-osibkoi-5852544	председатель хдс заявил  что отключение россии от swift станет для евросоюза ошибкой	True	529128	(?=.*).*	(swift)	()
28/02/2022 00:00:00	tatar-inform.ru	https://www.tatar-inform.ru/news/nabiullina-swift-v-rossii-mozet-zamenit-sistema-peredaci-finansovyx-soobshhenii-5856611	набиуллина  swift в россии может заменить система передачи финансовых сообщений	True	530750	(?=.*).*	(swift)	()
01/03/2022 00:00:00	tatar-inform.ru	https://www.tatar-inform.ru/news/v-evrosoyuze-soglasovali-otklyucenie-ryada-rossiiskix-bankov-ot-swift-5856804	в евросоюзе согласовали отключение ряда российских банков от swift	True	530485	(?=.*).*	(swift)	()
03/03/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4651419/	еврокомиссия  мы не отвечаем за то  как импортеры будут платить россии после отключения от swift	True	327378	(?=.*).*	(swift)	()
09/03/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4658104/	германия выступила против отключения сбербанка от системы swift	True	327450	(?=.*).*	(swift)	()
14/06/2022 00:00:00	mk.ru	https://www.mk.ru/economics/2022/06/14/ekonomist-ginko-obyasnil-chem-grozit-otklyuchenie-rossiyskikh-bankov-ot-swift.html	экономист гинько объяснил  чем грозит отключение российских банков от swift	True	134816	(?=.*).*	(swift)	()
14/06/2022 00:00:00	mk.ru	https://www.mk.ru/economics/2022/06/14/evrosoyuz-segodnya-otklyuchaet-ot-swift-sberbank-rskhb-i-mkb.html	евросоюз сегодня отключает от swift сбербанк  рсхб и мкб	True	134646	(?=.*).*	(swift)	()
17/01/2022 00:00:00	vz.ru	https://vz.ru/news/2022/1/17/1139190.html	взгляд   сми  ес и сша испугались отключать россию от swift    новости дня	True	165710	(?=.*).*	(swift)	()
14/06/2022 00:00:00	vestikavkaza.ru	https://vestikavkaza.ru/news/evrosouz-otklucil-ot-swift-tri-rossijskih-banka.html	евросоюз отключил от swift три российских банка	True	533434	(?=.*).*	(swift)	()
07/07/2022 00:00:00	vestikavkaza.ru	https://vestikavkaza.ru/news/komissii-gazprombanka-za-perevody-cerez-swift-dostignut-3.html	комиссии газпромбанка за переводы через swift достигнут	True	536017	(?=.*).*	(swift)	()
