Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
28 February 2022	tass.ru	https://tass.ru/politika/13938465	путин рассказал моди  что украинские силовики используют индийских студентов как живой щит	True	265068	(?=.*).*	(жив)	(щит)
7 March 2022	regnum.ru	https://regnum.ru/news/3528037.html	украина лжёт  удерживая иностранных заложников как  живой щит    минобороны	True	370302	(?=.*).*	(жив)	(щит)
14 March 2022	regnum.ru	https://regnum.ru/news/polit/3532919.html	украинские нацисты прикрываются  живым щитом  и  режимами тишины	True	364805	(?=.*).*	(жив)	(щит)
14 March 2022	regnum.ru	https://regnum.ru/news/3535500.html	кадыров доложил путину о     спасенных детях  служивших щитом бандеровцам	True	376059	(?=.*).*	(жив)	(щит)
14 March 2022	regnum.ru	https://regnum.ru/news/3537335.html	националисты прикрываются населением украины как живым щитом   небензя	True	359785	(?=.*).*	(жив)	(щит)
3 January 2022	lenta.ru	https://lenta.ru/news/2022/01/06/sheeld_kazakh/	протестующие в алма ате использовали мирных жителей в качестве живых щитов	True	280372	(?=.*).*	(жив)	(щит)
11 April 2022	pnp.ru	https://www.pnp.ru/press-center/kak-v-slozhivshikhsya-usloviyakh-zashhitit-grazhdan-ot-nepravomernogo-povysheniya-cen-na-produkty-pervoy-neobkhodimosti.html	как в сложившихся условиях защитить граждан от неправомерного повышения цен на продукты первой необходимости	True	65539	(?=.*).*	(жив)	(щит)
23 May 2022	ug.ru	https://ug.ru/sadovod-nashel-neobychnyj-sposob-zashhity-dachnogo-uchastka-ot-domashnih-i-dikih-zhivotnyh/	садовод нашел необычный способ защиты дачного участка от домашних и диких животных   учительская газета	True	164895	(?=.*).*	(жив)	(щит)
11 April 2022	riafan.ru	https://riafan.ru/22930045-natsbati_ispol_zuyut_v_kachestve_zhivogo_schita_mirnih_ukraintsev_i_inostrantsev	нацбаты используют в качестве  живого щита  мирных украинцев и иностранцев	True	420681	(?=.*).*	(жив)	(щит)
11 April 2022	riafan.ru	https://riafan.ru/23075879-politolog_bruter_zapad_nauchil_vsu_i_natsbati_ispol_zovat_sograzhdan_v_kachestve_zhivogo_schita	политолог брутер  запад научил всу и нацбаты использовать сограждан в качестве живого щита	True	417517	(?=.*).*	(жив)	(щит)
